categoria,subcategoria,descripcion,unidades,precio,code,compare
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo crecimiento Peques 3 Puleva,Brick 1 L,"1,95 €1,75 € /ud.",9040," 1,75 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo con cereales crecimiento Peques 3 Puleva,6 bricks x 1 L,"11,70 €10,50 € /pack",9057," 1,75 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo con cereales crecimiento Peques 3 Puleva,Brick 1 L,"1,95 €1,75 € /ud.",9034," 1,75 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo cereales al cacao Peques 3 Puleva,3 mini bricks x 200 ml,"1,95 €1,75 € /pack",9054," 2,917 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo crecimiento +1 año Hacendado,6 bricks x 1 L,"7,50 € /pack",9187," 1,25 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo crecimiento +1 año Hacendado,Brick 1 L,"1,25 € /ud.",9188," 1,25 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo crecimiento +1 año Hacendado,6 mini bricks x 200 ml,"1,95 € /pack",9189," 1,625 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo con cereales crecimiento Hacendado +1 año,6 bricks x 1 L,"9,60 € /pack",9398," 1,60 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo con cereales crecimiento Hacendado +1 año,Brick 1 L,"1,60 € /ud.",9397," 1,60 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Preparado lácteo con cacao y cereales crecimiento Hacendado +1 año,6 mini bricks x 200 ml,"2,30 € /pack",9190," 1,917 €/L"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Leche condensada Hacendado,Bote 1 kg,"3,90 €3,85 € /ud.",60348," 3,85 €/kg"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Leche condensada Hacendado,Bote 370 g,"2,15 € /ud.",60347," 5,811 €/kg"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Leche condensada Hacendado,Bote 450 g,"2,65 €2,60 € /ud.",60345," 5,778 €/kg"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Leche condensada desnatada Hacendado,Bote 450 g,"2,95 € /ud.",60346," 6,556 €/kg"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Leche evaporada Hacendado,3 mini bricks x 200 ml,"1,60 € /pack",15599," 2,667 €/kg"
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Crema de leche para café Campina,Paquete 20 ud. (200 ml),"1,10 € /ud.",10449," 5,50 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Mantequilla Tradicional Asturiana,Tarrina 250 g,"3,55 € /ud.",22155," 14,20 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Mantequilla sin sal añadida Hacendado,Pastilla 250 g,"1,90 € /ud.",20716," 7,60 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Mantequilla en porciones Hacendado sin sal añadida,"12 ud. x 12,5 g","1,90 € /pack",20852," 12,667 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Mantequilla con sal Hacendado,Pastilla 250 g,"1,90 € /ud.",20722," 7,60 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Mantequilla con sal Hacendado,Tarrina 250 g,"2,45 € /ud.",20727," 9,80 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Mantequilla light Hacendado,Tarrina 250 g,"2,20 €2,10 € /ud.",90933," 8,40 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Mantequilla sin lactosa Hacendado,Tarrina 250 g,"2,60 € /ud.",20991," 10,40 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Manteca de cerdo Mont-Palau para cocinar,Tarrina 400 g,"2,30 € /ud.",53130," 5,75 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Margarina Hacendado,Tarrina 500 g,"1,45 € /ud.",20846," 2,90 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Margarina Tulipán Original,Tarrina 400 g,"2,85 € /ud.",86505," 7,125 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Margarina con sal Hacendado,Tarrina 500 g,"1,50 €1,45 € /ud.",60307," 2,90 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Margarina ligera Hacendado,Tarrina 500 g,"1,45 €1,40 € /ud.",20876," 2,80 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Margarina Flora Proactiv,Tarrina 225 g,"2,95 € /ud.",15909," 13,112 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Margarina 100% vegetal Hacendado,Tarrina 250 g,"1,60 € /ud.",20196," 6,40 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Margarina Flora Original,Tarrina 400 g,"2,95 € /ud.",86503," 7,375 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Nata ligera para cocinar Hacendado,3 mini bricks x 200 ml,"1,75 € /pack",10199," 2,917 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Nata ligera para cocinar Hacendado,Brick 500 ml,"1,45 € /ud.",10161," 2,90 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Nata montada azucarada Hacendado,Spray 250 g,"1,50 € /ud.",13598," 6,00 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Nata para montar Hacendado,Brick 500 ml,"1,65 € /ud.",10276," 3,30 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Nata para montar Hacendado,3 mini bricks x 200 ml,"1,95 € /pack",10275," 3,25 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Nata fresca para cocinar Hacendado,Tarrina 200 ml,"1,20 € /ud.",10117," 6,00 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche evaporada Hacendado,3 mini bricks x 200 ml,"1,60 € /pack",15599," 2,667 €/kg"
"Huevos, leche y mantequilla",Mantequilla y margarina,Crema de soja Hacendado,Brick 200 ml,"1,10 € /ud.",10376," 5,50 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche de coco Dee Thai,Bote 400 ml,"1,40 € /ud.",17174," 3,50 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Nata ligera para cocinar sin lactosa Hacendado,3 mini bricks x 200 ml,"2,40 € /pack",10320," 4,00 €/L"
"Huevos, leche y mantequilla",Mantequilla y margarina,Salsa bechamel Knorr,Brick 500 ml,"2,25 € /ud.",86713," 4,50 €/L"
